path,label,source_path
data\processed\labelled_4232\Normal\images\Normal-77.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-77.png
data\processed\labelled_4232\Normal\images\Normal-1884.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-1884.png
data\processed\labelled_4232\Normal\images\Normal-861.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-861.png
data\processed\labelled_4232\Normal\images\Normal-7563.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-7563.png
data\processed\labelled_4232\Normal\images\Normal-3256.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-3256.png
data\processed\labelled_4232\Normal\images\Normal-9995.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-9995.png
data\processed\labelled_4232\Normal\images\Normal-9772.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-9772.png
data\processed\labelled_4232\Normal\images\Normal-1742.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-1742.png
data\processed\labelled_4232\Normal\images\Normal-4664.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-4664.png
data\processed\labelled_4232\Normal\images\Normal-5426.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-5426.png
data\processed\labelled_4232\Normal\images\Normal-533.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-533.png
data\processed\labelled_4232\Normal\images\Normal-8336.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-8336.png
data\processed\labelled_4232\Normal\images\Normal-1154.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-1154.png
data\processed\labelled_4232\Normal\images\Normal-2579.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-2579.png
data\processed\labelled_4232\Normal\images\Normal-6735.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-6735.png
data\processed\labelled_4232\Normal\images\Normal-5574.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-5574.png
data\processed\labelled_4232\Normal\images\Normal-6753.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-6753.png
data\processed\labelled_4232\Normal\images\Normal-2892.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-2892.png
data\processed\labelled_4232\Normal\images\Normal-7636.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-7636.png
data\processed\labelled_4232\Normal\images\Normal-8701.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-8701.png
data\processed\labelled_4232\Normal\images\Normal-1677.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-1677.png
data\processed\labelled_4232\Normal\images\Normal-2021.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-2021.png
data\processed\labelled_4232\Normal\images\Normal-22.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-22.png
data\processed\labelled_4232\Normal\images\Normal-3543.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-3543.png
data\processed\labelled_4232\Normal\images\Normal-2298.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-2298.png
data\processed\labelled_4232\Normal\images\Normal-6835.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-6835.png
data\processed\labelled_4232\Normal\images\Normal-2165.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-2165.png
data\processed\labelled_4232\Normal\images\Normal-7590.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-7590.png
data\processed\labelled_4232\Normal\images\Normal-9487.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-9487.png
data\processed\labelled_4232\Normal\images\Normal-3225.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-3225.png
data\processed\labelled_4232\Normal\images\Normal-658.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-658.png
data\processed\labelled_4232\Normal\images\Normal-1615.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-1615.png
data\processed\labelled_4232\Normal\images\Normal-4975.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-4975.png
data\processed\labelled_4232\Normal\images\Normal-3217.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-3217.png
data\processed\labelled_4232\Normal\images\Normal-200.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-200.png
data\processed\labelled_4232\Normal\images\Normal-5028.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-5028.png
data\processed\labelled_4232\Normal\images\Normal-9032.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-9032.png
data\processed\labelled_4232\Normal\images\Normal-6098.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-6098.png
data\processed\labelled_4232\Normal\images\Normal-1379.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-1379.png
data\processed\labelled_4232\Normal\images\Normal-9283.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-9283.png
data\processed\labelled_4232\Normal\images\Normal-8136.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-8136.png
data\processed\labelled_4232\Normal\images\Normal-2468.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-2468.png
data\processed\labelled_4232\Normal\images\Normal-6413.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-6413.png
data\processed\labelled_4232\Normal\images\Normal-3070.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-3070.png
data\processed\labelled_4232\Normal\images\Normal-5235.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-5235.png
data\processed\labelled_4232\Normal\images\Normal-3991.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-3991.png
data\processed\labelled_4232\Normal\images\Normal-4742.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-4742.png
data\processed\labelled_4232\Normal\images\Normal-975.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-975.png
data\processed\labelled_4232\Normal\images\Normal-8693.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-8693.png
data\processed\labelled_4232\Normal\images\Normal-2505.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-2505.png
data\processed\labelled_4232\Normal\images\Normal-7196.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-7196.png
data\processed\labelled_4232\Normal\images\Normal-4508.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-4508.png
data\processed\labelled_4232\Normal\images\Normal-3879.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-3879.png
data\processed\labelled_4232\Normal\images\Normal-1561.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-1561.png
data\processed\labelled_4232\Normal\images\Normal-8270.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-8270.png
data\processed\labelled_4232\Normal\images\Normal-6932.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-6932.png
data\processed\labelled_4232\Normal\images\Normal-4743.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-4743.png
data\processed\labelled_4232\Normal\images\Normal-5451.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-5451.png
data\processed\labelled_4232\Normal\images\Normal-3333.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-3333.png
data\processed\labelled_4232\Normal\images\Normal-640.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-640.png
data\processed\labelled_4232\Normal\images\Normal-4928.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-4928.png
data\processed\labelled_4232\Normal\images\Normal-3737.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-3737.png
data\processed\labelled_4232\Normal\images\Normal-7358.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-7358.png
data\processed\labelled_4232\Normal\images\Normal-470.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-470.png
data\processed\labelled_4232\Normal\images\Normal-9856.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-9856.png
data\processed\labelled_4232\Normal\images\Normal-7768.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-7768.png
data\processed\labelled_4232\Normal\images\Normal-3166.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-3166.png
data\processed\labelled_4232\Normal\images\Normal-4931.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-4931.png
data\processed\labelled_4232\Normal\images\Normal-559.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-559.png
data\processed\labelled_4232\Normal\images\Normal-4809.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-4809.png
data\processed\labelled_4232\Normal\images\Normal-5288.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-5288.png
data\processed\labelled_4232\Normal\images\Normal-3707.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-3707.png
data\processed\labelled_4232\Normal\images\Normal-4260.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-4260.png
data\processed\labelled_4232\Normal\images\Normal-7529.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-7529.png
data\processed\labelled_4232\Normal\images\Normal-9301.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-9301.png
data\processed\labelled_4232\Normal\images\Normal-6446.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-6446.png
data\processed\labelled_4232\Normal\images\Normal-331.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-331.png
data\processed\labelled_4232\Normal\images\Normal-2803.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-2803.png
data\processed\labelled_4232\Normal\images\Normal-3732.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-3732.png
data\processed\labelled_4232\Normal\images\Normal-6463.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-6463.png
data\processed\labelled_4232\Normal\images\Normal-136.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-136.png
data\processed\labelled_4232\Normal\images\Normal-8349.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-8349.png
data\processed\labelled_4232\Normal\images\Normal-1849.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-1849.png
data\processed\labelled_4232\Normal\images\Normal-4795.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-4795.png
data\processed\labelled_4232\Normal\images\Normal-3751.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-3751.png
data\processed\labelled_4232\Normal\images\Normal-3455.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-3455.png
data\processed\labelled_4232\Normal\images\Normal-9352.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-9352.png
data\processed\labelled_4232\Normal\images\Normal-7777.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-7777.png
data\processed\labelled_4232\Normal\images\Normal-3416.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-3416.png
data\processed\labelled_4232\Normal\images\Normal-6701.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-6701.png
data\processed\labelled_4232\Normal\images\Normal-8193.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-8193.png
data\processed\labelled_4232\Normal\images\Normal-5883.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-5883.png
data\processed\labelled_4232\Normal\images\Normal-7027.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-7027.png
data\processed\labelled_4232\Normal\images\Normal-1118.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-1118.png
data\processed\labelled_4232\Normal\images\Normal-7799.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-7799.png
data\processed\labelled_4232\Normal\images\Normal-8718.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-8718.png
data\processed\labelled_4232\Normal\images\Normal-8436.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-8436.png
data\processed\labelled_4232\Normal\images\Normal-4825.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-4825.png
data\processed\labelled_4232\Normal\images\Normal-146.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-146.png
data\processed\labelled_4232\Normal\images\Normal-8228.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-8228.png
data\processed\labelled_4232\Normal\images\Normal-3717.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-3717.png
data\processed\labelled_4232\Normal\images\Normal-4048.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-4048.png
data\processed\labelled_4232\Normal\images\Normal-6469.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-6469.png
data\processed\labelled_4232\Normal\images\Normal-7525.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-7525.png
data\processed\labelled_4232\Normal\images\Normal-8570.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-8570.png
data\processed\labelled_4232\Normal\images\Normal-3817.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-3817.png
data\processed\labelled_4232\Normal\images\Normal-3426.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-3426.png
data\processed\labelled_4232\Normal\images\Normal-2874.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-2874.png
data\processed\labelled_4232\Normal\images\Normal-9266.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-9266.png
data\processed\labelled_4232\Normal\images\Normal-4947.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-4947.png
data\processed\labelled_4232\Normal\images\Normal-7899.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-7899.png
data\processed\labelled_4232\Normal\images\Normal-8797.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-8797.png
