path,source_path
data\processed\unlabelled_16934\images\unlabelled_00149_f96d3a9222.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\COVID-19\images\covid_2364.png
data\processed\unlabelled_16934\images\unlabelled_00150_7f41fb9d6f.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Test\COVID-19\images\covid_1635.png
data\processed\unlabelled_16934\images\unlabelled_00151_33d9659db6.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\Normal\images\Normal (8061).png
data\processed\unlabelled_16934\images\unlabelled_00152_e36be2a10d.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (1316).png
data\processed\unlabelled_16934\images\unlabelled_00153_836b19adf6.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (4296).png
data\processed\unlabelled_16934\images\unlabelled_00154_5b3080f50a.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Train\COVID-19\images\covid_1158.png
data\processed\unlabelled_16934\images\unlabelled_00155_98044bc210.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\COVID-19\images\sub-S09452_ses-E18170_run-1_bp-chest_cr.png
data\processed\unlabelled_16934\images\unlabelled_00156_34ce2bf167.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (6434).png
data\processed\unlabelled_16934\images\unlabelled_00157_682e31cae8.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\sub-S11804_ses-E22681_acq-1_run-1_bp-chest_vp-ll_dx.png
data\processed\unlabelled_16934\images\unlabelled_00158_b1fd06e76e.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\sub-S09993_ses-E22162_run-1_bp-chest_vp-ap_dx.png
data\processed\unlabelled_16934\images\unlabelled_00159_0a1d13882b.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Train\Non-COVID\images\non_COVID (508).png
data\processed\unlabelled_16934\images\unlabelled_00160_118d8b0f1d.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\sub-S10037_ses-E24704_run-1_bp-chest_vp-ap_dx.png
data\processed\unlabelled_16934\images\unlabelled_00161_b251c4e5dc.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\Non-COVID\images\non_COVID (5264).png
data\processed\unlabelled_16934\images\unlabelled_00162_da51c75cdb.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Val\COVID-19\images\covid_2357.png
data\processed\unlabelled_16934\images\unlabelled_00163_af4288169f.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Val\Normal\images\Normal (10253).png
data\processed\unlabelled_16934\images\unlabelled_00164_9d627ee939.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (4121).png
data\processed\unlabelled_16934\images\unlabelled_00165_2f0c78df85.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Train\Normal\images\Normal (1748).png
data\processed\unlabelled_16934\images\unlabelled_00166_957117e6cf.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\COVID-19\images\covid_2581.png
data\processed\unlabelled_16934\images\unlabelled_00167_38b2db4f7c.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\Non-COVID\images\non_COVID (11216).png
data\processed\unlabelled_16934\images\unlabelled_00168_74be1bdb1d.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\Non-COVID\images\non_COVID (11390).png
data\processed\unlabelled_16934\images\unlabelled_00169_7d4b97ed4b.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (3402).png
data\processed\unlabelled_16934\images\unlabelled_00170_731c1b8db9.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\COVID-19\images\sub-S12070_ses-E26196_run-1_bp-chest_vp-pa_cr.png
data\processed\unlabelled_16934\images\unlabelled_00171_9219c0367e.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\Normal\images\Normal (412).png
data\processed\unlabelled_16934\images\unlabelled_00172_80526b8d42.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\sub-S10558_ses-E22117_run-1_bp-chest_vp-ap_cr.png
data\processed\unlabelled_16934\images\unlabelled_00173_85e762915e.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\COVID-19\images\covid_2063.png
data\processed\unlabelled_16934\images\unlabelled_00174_ea1f9498d7.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (10545).png
data\processed\unlabelled_16934\images\unlabelled_00175_df8dab1bf8.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\covid_3764.png
data\processed\unlabelled_16934\images\unlabelled_00176_39c214c10f.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\COVID-19\images\sub-S09632_ses-E21267_run-1_bp-chest_vp-ap_dx.png
data\processed\unlabelled_16934\images\unlabelled_00177_ce6d8e2f07.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\covid_2219.png
data\processed\unlabelled_16934\images\unlabelled_00178_be1d5dba35.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (10105).png
data\processed\unlabelled_16934\images\unlabelled_00179_c29b224642.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (8684).png
data\processed\unlabelled_16934\images\unlabelled_00180_e0ba41c125.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (7075).png
data\processed\unlabelled_16934\images\unlabelled_00181_6206a82fba.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (11538).png
data\processed\unlabelled_16934\images\unlabelled_00182_f2e67e9aef.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (6210).png
data\processed\unlabelled_16934\images\unlabelled_00183_8eacf11627.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (1824).png
data\processed\unlabelled_16934\images\unlabelled_00184_a24401623d.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\COVID-19\images\sub-S12503_ses-E25271_run-1_bp-chest_vp-ap_cr.png
data\processed\unlabelled_16934\images\unlabelled_00185_887698d54d.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\sub-S10232_ses-E17701_run-1_bp-chest_vp-ap_dx.png
data\processed\unlabelled_16934\images\unlabelled_00186_20621578ff.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\covid_4702.png
data\processed\unlabelled_16934\images\unlabelled_00187_927d2ab4c2.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Train\Normal\images\Normal (1408).png
data\processed\unlabelled_16934\images\unlabelled_00188_4a56d87bef.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (2209).png
data\processed\unlabelled_16934\images\unlabelled_00189_1938dd8f4f.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Train\COVID-19\images\covid_1291.png
data\processed\unlabelled_16934\images\unlabelled_00190_4aa340a1b3.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\Normal\images\Normal (1232).png
data\processed\unlabelled_16934\images\unlabelled_00191_a3d4a40aa0.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\Non-COVID\images\non_COVID (10676).png
data\processed\unlabelled_16934\images\unlabelled_00192_c9f3ffe998.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\covid_988.png
data\processed\unlabelled_16934\images\unlabelled_00193_d46b480a7e.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\Normal\images\Normal (1241).png
data\processed\unlabelled_16934\images\unlabelled_00194_57e9e0c0dc.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\covid_4385.png
data\processed\unlabelled_16934\images\unlabelled_00195_f7a0f2e59f.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Test\COVID-19\images\covid_3070.png
data\processed\unlabelled_16934\images\unlabelled_00196_f4b2a96185.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Train\Normal\images\Normal (1866).png
data\processed\unlabelled_16934\images\unlabelled_00197_5828be6782.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Train\Non-COVID\images\non_COVID (574).png
data\processed\unlabelled_16934\images\unlabelled_00198_79f610b4d5.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\covid_862.png
data\processed\unlabelled_16934\images\unlabelled_00199_2979835cf4.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Train\Normal\images\Normal (1629).png
data\processed\unlabelled_16934\images\unlabelled_00200_9f9c1d3f0d.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Train\COVID-19\images\covid_3750.png
data\processed\unlabelled_16934\images\unlabelled_00201_15abe95536.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (1701).png
data\processed\unlabelled_16934\images\unlabelled_00202_c234cc6584.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Train\Normal\images\Normal (1857).png
data\processed\unlabelled_16934\images\unlabelled_00203_a1f216a9e2.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (5986).png
data\processed\unlabelled_16934\images\unlabelled_00204_b8d6a722f4.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\sub-S09953_ses-E21362_run-1_bp-chest_vp-ap_dx.png
data\processed\unlabelled_16934\images\unlabelled_00205_fbfc64b4ba.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\sub-S10854_ses-E22542_run-1_bp-chest_vp-pa_dx.png
data\processed\unlabelled_16934\images\unlabelled_00206_495ca06265.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (4084).png
data\processed\unlabelled_16934\images\unlabelled_00207_8fb7f76f1e.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\covid_3948.png
data\processed\unlabelled_16934\images\unlabelled_00208_c51953ab34.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\COVID-19\images\sub-S09630_ses-E16506_run-1_bp-chest_vp-ap_dx.png
data\processed\unlabelled_16934\images\unlabelled_00209_11f0c18a31.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\Non-COVID\images\non_COVID (11667).png
data\processed\unlabelled_16934\images\unlabelled_00210_6efdf5d255.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\Non-COVID\images\non_COVID (5511).png
data\processed\unlabelled_16934\images\unlabelled_00211_bc389bf5d4.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\Non-COVID\images\non_COVID (5868).png
data\processed\unlabelled_16934\images\unlabelled_00212_bd12cc0728.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (3228).png
data\processed\unlabelled_16934\images\unlabelled_00213_8830eb11c2.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\sub-S10097_ses-E20871_acq-1_run-1_bp-chest_vp-pa_cr.png
data\processed\unlabelled_16934\images\unlabelled_00214_22f5e24f05.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (3248).png
data\processed\unlabelled_16934\images\unlabelled_00215_4337b6925e.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (9202).png
data\processed\unlabelled_16934\images\unlabelled_00216_1b74d62f9d.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\Normal\images\Normal (9638).png
data\processed\unlabelled_16934\images\unlabelled_00217_dbc2a97fbc.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\COVID-19\images\covid_2845.png
data\processed\unlabelled_16934\images\unlabelled_00218_7b4bc8f978.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\COVID-19\images\covid_3107.png
data\processed\unlabelled_16934\images\unlabelled_00219_921cec947b.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (11068).png
data\processed\unlabelled_16934\images\unlabelled_00220_a32e47c592.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (346).png
data\processed\unlabelled_16934\images\unlabelled_00221_ff0f301603.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (10574).png
data\processed\unlabelled_16934\images\unlabelled_00222_d4aeb92804.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (9466).png
data\processed\unlabelled_16934\images\unlabelled_00223_0f1a8bb296.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (2851).png
data\processed\unlabelled_16934\images\unlabelled_00224_8edca96ac7.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Train\Non-COVID\images\non_COVID (269).png
data\processed\unlabelled_16934\images\unlabelled_00225_ab9cf4019c.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\COVID-19\images\covid_341.png
data\processed\unlabelled_16934\images\unlabelled_00226_96d0bd70fc.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Train\Normal\images\Normal (11776).png
data\processed\unlabelled_16934\images\unlabelled_00227_4456930b34.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (891).png
data\processed\unlabelled_16934\images\unlabelled_00228_9a0993f8e7.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (2308).png
data\processed\unlabelled_16934\images\unlabelled_00229_c82f170027.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\COVID-19\images\sub-S09403_ses-E16208_run-1_bp-chest_vp-ap_dx.png
data\processed\unlabelled_16934\images\unlabelled_00230_d739d85417.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\sub-S10256_ses-E23290_run-1_bp-chest_vp-ap_dx.png
data\processed\unlabelled_16934\images\unlabelled_00231_4e9eb913ec.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\Normal\images\Normal (9715).png
data\processed\unlabelled_16934\images\unlabelled_00232_ae066c7c15.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\Normal\images\Normal (9625).png
data\processed\unlabelled_16934\images\unlabelled_00233_5499bd65b7.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\COVID-19\images\sub-S09566_ses-E16417_run-1_bp-chest_cr.png
data\processed\unlabelled_16934\images\unlabelled_00234_5a81b14ab2.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (1635).png
data\processed\unlabelled_16934\images\unlabelled_00235_99526e0383.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\Non-COVID\images\non_COVID (3496).png
data\processed\unlabelled_16934\images\unlabelled_00236_b2b276dae1.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (10461).png
data\processed\unlabelled_16934\images\unlabelled_00237_0b7664a672.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\Normal\images\Normal (9187).png
data\processed\unlabelled_16934\images\unlabelled_00238_453a10e399.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\sub-S10859_ses-E21099_acq-1_run-1_bp-chest_vp-pa_dx.png
data\processed\unlabelled_16934\images\unlabelled_00239_38686b1b58.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (2559).png
data\processed\unlabelled_16934\images\unlabelled_00240_b72e6be6cd.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\sub-S10288_ses-E17808_acq-1_run-1_bp-chest_vp-ll_dx.png
data\processed\unlabelled_16934\images\unlabelled_00241_051e743754.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Val\COVID-19\images\covid_1980.png
data\processed\unlabelled_16934\images\unlabelled_00242_046c8b09bc.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (11868).png
data\processed\unlabelled_16934\images\unlabelled_00243_abce974d19.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\COVID-19\images\sub-S12091_ses-E23786_run-1_bp-chest_vp-ap_cr.png
data\processed\unlabelled_16934\images\unlabelled_00244_b6ee4e2cb9.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\COVID-19\images\covid_3205.png
data\processed\unlabelled_16934\images\unlabelled_00245_f9fb128359.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Train\Non-COVID\images\non_COVID (10543).png
data\processed\unlabelled_16934\images\unlabelled_00246_0d0158034f.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\COVID-19\images\sub-S09669_ses-E22250_run-1_bp-chest_vp-ap_dx.png
